timestamp_sample,x_position,y_position,pupil_area_normalized,angular_resolution_x_pixels_per_degree,angular_resolution_y_pixels_per_degree,window_width,window_level,xmin_shown_from_image,ymin_shown_from_image,xmax_shown_from_image,ymax_shown_from_image,xmin_in_screen_coordinates,ymin_in_screen_coordinates,xmax_in_screen_coordinates,ymax_in_screen_coordinates
12.954,972,657,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.955,972,657,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.956,971,657,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.957,971,656,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.958,971,656,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.959,972,655,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.96,972,654,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.961,972,654,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.962,973,653,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.963,974,653,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.964,974,652,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.965,975,652,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.966,976,653,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.967,977,653,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.968,978,654,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.969,979,655,0.712,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.97,979,656,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.971,980,657,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.972,981,657,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.973,982,656,0.711,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.974,982,656,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.975,982,655,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.976,982,655,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.977,981,654,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.978,981,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.979,980,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.98,979,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.981,979,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.982,978,651,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.983,977,651,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.984,977,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.985,976,650,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.986,976,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.987,975,648,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.988,975,647,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.989,974,647,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.99,974,647,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.991,974,647,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.992,974,647,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.993,974,648,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.994,974,649,0.707,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.995,974,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.996,973,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.997,973,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.998,973,649,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
12.999,972,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.0,972,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.001,972,649,0.706,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.002,971,649,0.707,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.003,971,650,0.708,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.004,971,650,0.708,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.005,972,650,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.006,972,650,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.007,973,650,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.008,975,651,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.009,976,651,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.01,978,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.011,979,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.012,981,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.013,983,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.014,984,651,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.015,985,652,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.016,986,652,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.017,986,652,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.018,987,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.019,987,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.02,987,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.021,987,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.022,986,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.023,985,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.024,984,653,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.025,983,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.026,983,652,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.027,982,651,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.028,982,651,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.029,982,650,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.03,982,650,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.031,982,650,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.032,982,650,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.033,982,650,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.034,982,650,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.035,981,649,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.036,981,649,0.709,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.037,980,649,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.038,979,648,0.708,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.039,978,648,0.707,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.04,977,647,0.706,84,85,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.041,977,647,0.705,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.042,976,647,0.704,84,86,0.90698,0.49011,103,273,2544,2434,660,0,3100,2160
13.043,975,647,0.704,84,86,0.90698,0.47058,103,273,2544,2434,660,0,3100,2160
13.044,975,647,0.704,84,86,0.90698,0.47058,103,273,2544,2434,660,0,3100,2160
13.045,974,647,0.704,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.046,974,647,0.704,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.047,975,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.048,975,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.049,975,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.05,975,647,0.704,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.051,975,647,0.705,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.052,975,647,0.705,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.053,974,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.054,974,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.055,973,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.056,972,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.057,972,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.058,972,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.059,973,648,0.706,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.06,973,648,0.705,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.061,974,648,0.705,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.062,975,648,0.705,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.063,976,648,0.704,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.064,977,648,0.704,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.065,979,648,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.066,980,647,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.067,982,647,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.068,983,646,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.069,984,646,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.07,984,645,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.071,983,645,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.072,982,645,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.073,981,646,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.074,980,646,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.075,978,647,0.702,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.076,977,648,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.077,977,648,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.078,978,649,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.079,978,649,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.08,978,650,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.081,979,650,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.082,979,650,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.083,980,649,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.084,980,649,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.085,980,648,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.086,980,648,0.699,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.087,980,648,0.699,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.088,980,648,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.089,979,647,0.701,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.09,979,647,0.701,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.091,978,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.092,977,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.093,976,647,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.094,975,648,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.095,974,648,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.096,974,648,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.097,973,648,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.098,973,649,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.099,973,649,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.1,972,649,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.101,972,650,0.702,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.102,971,650,0.701,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.103,971,650,0.701,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.104,971,650,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.105,970,651,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.106,970,650,0.699,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.107,970,650,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.108,970,650,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.109,971,651,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.11,971,652,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.111,971,652,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.112,971,653,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.113,971,653,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.114,971,653,0.7,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.115,971,653,0.699,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.116,972,652,0.699,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.117,972,651,0.699,84,85,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.118,973,651,0.699,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.119,973,650,0.699,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.12,974,649,0.699,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.121,974,648,0.699,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.122,974,649,0.7,84,86,0.88354,0.47058,103,273,2544,2434,660,0,3100,2160
13.123,974,649,0.7,84,86,0.88354,0.44641,103,273,2544,2434,660,0,3100,2160
13.124,974,649,0.7,84,86,0.88354,0.44641,103,273,2544,2434,660,0,3100,2160
13.125,973,648,0.7,84,86,0.88354,0.44641,103,273,2544,2434,660,0,3100,2160
13.126,973,648,0.7,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.127,973,647,0.7,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.128,973,646,0.699,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.129,972,646,0.699,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.13,972,645,0.699,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.131,972,644,0.699,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.132,972,644,0.698,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.133,972,644,0.698,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.134,971,644,0.698,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.135,970,645,0.697,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.136,969,646,0.697,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.137,969,646,0.697,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.138,969,647,0.695,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.139,969,648,0.695,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.14,969,649,0.694,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.141,969,650,0.694,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.142,970,650,0.694,84,86,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.143,971,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.144,973,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.145,974,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.146,975,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.147,977,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.148,978,650,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.149,979,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.15,980,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.151,980,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.152,979,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.153,979,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.154,978,649,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.155,978,650,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.156,978,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.157,978,651,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.158,978,652,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.159,978,652,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.16,979,653,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.161,979,653,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.162,980,653,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.163,980,653,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.164,980,653,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.165,980,652,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.166,980,651,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.167,980,650,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.168,980,650,0.691,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.169,980,650,0.691,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.17,980,650,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.171,979,650,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.172,979,651,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.173,979,652,0.692,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.174,979,652,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.175,979,653,0.693,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.176,979,653,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.177,979,652,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.178,980,651,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.179,980,650,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.18,980,649,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.181,980,648,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
13.182,979,647,0.694,84,85,0.87622,0.44641,103,273,2544,2434,660,0,3100,2160
